"indice_tiempo","provincia_de_destino","pais_de_residencia","destinos_visitados","turistas_no_residentes","pernoctes_no_residentes_en_provincia","pernoctes_no_residentes_en_pais","casos_muestrales","observaciones"
2022-03-01,"Tucuman","Chile","Solo provincia",70,350,350,2,NA
2022-03-01,"Tucuman","Chile","Solo resto",8799,0,69191,245,NA
2022-03-01,"Tucuman","EE.UU y Canadá","Provincia y resto",0,0,0,0,NA
2022-03-01,"Tucuman","EE.UU y Canadá","Solo provincia",288,16704,16704,3,NA
2022-03-01,"Tucuman","EE.UU y Canadá","Solo resto",21858,0,406454,214,NA
2022-03-01,"Tucuman","Europa","Provincia y resto",718,12836,39877,9,NA
2022-03-01,"Tucuman","Europa","Solo provincia",0,0,0,0,NA
2022-03-01,"Tucuman","Europa","Solo resto",33471,0,1089770,413,NA
2022-03-01,"Tucuman","Paraguay","Provincia y resto",0,0,0,0,NA
2022-03-01,"Tucuman","Paraguay","Solo provincia",0,0,0,0,NA
2022-03-01,"Tucuman","Paraguay","Solo resto",1612,0,12584,17,NA
2022-03-01,"Tucuman","Resto América","Provincia y resto",0,0,0,0,NA
2022-03-01,"Tucuman","Resto América","Solo provincia",0,0,0,0,NA
2022-03-01,"Tucuman","Resto América","Solo resto",15930,0,372728,309,NA
2022-03-01,"Tucuman","Resto del Mundo","Provincia y resto",0,0,0,0,NA
2022-03-01,"Tucuman","Resto del Mundo","Solo provincia",0,0,0,0,NA
2022-03-01,"Tucuman","Resto del Mundo","Solo resto",3210,0,80069,23,NA
2022-03-01,"Tucuman","Uruguay","Provincia y resto",0,0,0,0,NA
2022-03-01,"Tucuman","Uruguay","Solo provincia",0,0,0,0,NA
2022-03-01,"Tucuman","Uruguay","Solo resto",843,0,7118,43,NA
2022-04-01,"Buenos Aires","Bolivia","Provincia y resto",149,602,2889,5,NA
2022-04-01,"Buenos Aires","Bolivia","Solo provincia",406,6366,6366,14,NA
2022-04-01,"Buenos Aires","Bolivia","Solo resto",2979,0,33594,103,NA
2022-04-01,"Buenos Aires","Brasil","Provincia y resto",447,1597,3694,7,NA
2022-04-01,"Buenos Aires","Brasil","Solo provincia",1593,15908,15908,25,NA
2022-04-01,"Buenos Aires","Brasil","Solo resto",24836,0,223879,387,NA
2022-04-01,"Buenos Aires","Chile","Provincia y resto",684,4800,9000,13,NA
2022-04-01,"Buenos Aires","Chile","Solo provincia",1629,16025,16025,31,NA
2022-04-01,"Buenos Aires","Chile","Solo resto",9755,0,76318,185,NA
2022-04-01,"Buenos Aires","EE.UU y Canadá","Provincia y resto",3035,31645,90104,29,NA
2022-04-01,"Buenos Aires","EE.UU y Canadá","Solo provincia",3389,87090,87090,33,NA
2022-04-01,"Buenos Aires","EE.UU y Canadá","Solo resto",14418,0,330300,129,NA
2022-04-01,"Buenos Aires","Europa","Provincia y resto",4310,92851,164759,58,NA
2022-04-01,"Buenos Aires","Europa","Solo provincia",6271,179387,179387,84,NA
2022-04-01,"Buenos Aires","Europa","Solo resto",21954,0,630966,298,NA
2022-04-01,"Buenos Aires","Paraguay","Provincia y resto",111,277,2533,2,NA
2022-04-01,"Buenos Aires","Paraguay","Solo provincia",587,7195,7195,11,NA
2022-04-01,"Buenos Aires","Paraguay","Solo resto",1941,0,12212,38,NA
2022-04-01,"Buenos Aires","Resto América","Provincia y resto",2193,23102,52785,48,NA
2022-04-01,"Buenos Aires","Resto América","Solo provincia",2112,72901,72901,43,NA
2022-04-01,"Buenos Aires","Resto América","Solo resto",14963,0,273253,307,NA
2022-04-01,"Buenos Aires","Resto del Mundo","Provincia y resto",894,7188,20515,10,NA
2022-04-01,"Buenos Aires","Resto del Mundo","Solo provincia",110,2750,2750,1,NA
2022-04-01,"Buenos Aires","Resto del Mundo","Solo resto",2662,0,54361,26,NA
2022-04-01,"Buenos Aires","Uruguay","Provincia y resto",136,576,1468,3,NA
2022-04-01,"Buenos Aires","Uruguay","Solo provincia",293,2956,2956,6,NA
2022-04-01,"Buenos Aires","Uruguay","Solo resto",1557,0,7836,35,NA
2022-04-01,"Caba","Bolivia","Provincia y resto",269,3259,4527,9,NA
2022-04-01,"Caba","Bolivia","Solo provincia",2590,23226,23226,90,NA
2022-04-01,"Caba","Bolivia","Solo resto",675,0,15096,23,NA
2022-04-01,"Caba","Brasil","Provincia y resto",2438,20491,41551,38,NA
2022-04-01,"Caba","Brasil","Solo provincia",19320,151950,151950,301,NA
2022-04-01,"Caba","Brasil","Solo resto",5118,0,49980,80,NA
2022-04-01,"Caba","Chile","Provincia y resto",1102,5657,9779,21,NA
2022-04-01,"Caba","Chile","Solo provincia",8609,65513,65513,163,NA
2022-04-01,"Caba","Chile","Solo resto",2357,0,26051,45,NA
2022-04-01,"Caba","EE.UU y Canadá","Provincia y resto",3871,70746,104313,36,NA
2022-04-01,"Caba","EE.UU y Canadá","Solo provincia",6757,141343,141343,63,NA
2022-04-01,"Caba","EE.UU y Canadá","Solo resto",10214,0,261838,92,NA
2022-04-01,"Caba","Europa","Provincia y resto",7792,104143,227645,103,NA
2022-04-01,"Caba","Europa","Solo provincia",10244,273717,273717,141,NA
2022-04-01,"Caba","Europa","Solo resto",14499,0,473750,196,NA
2022-04-01,"Caba","Paraguay","Provincia y resto",418,3470,5083,8,NA
2022-04-01,"Caba","Paraguay","Solo provincia",1634,9662,9662,32,NA
2022-04-01,"Caba","Paraguay","Solo resto",587,0,7195,11,NA
2022-04-01,"Caba","Resto América","Provincia y resto",4603,38037,74183,98,NA
2022-04-01,"Caba","Resto América","Solo provincia",10565,198362,198362,215,NA
2022-04-01,"Caba","Resto América","Solo resto",4100,0,126394,85,NA
2022-04-01,"Caba","Resto del Mundo","Provincia y resto",637,5674,13389,6,NA
2022-04-01,"Caba","Resto del Mundo","Solo provincia",1697,35505,35505,17,NA
2022-04-01,"Caba","Resto del Mundo","Solo resto",1332,0,28732,14,NA
2022-04-01,"Caba","Uruguay","Provincia y resto",326,768,2533,7,NA
2022-04-01,"Caba","Uruguay","Solo provincia",1131,4226,4226,25,NA
2022-04-01,"Caba","Uruguay","Solo resto",529,0,5501,12,NA
2022-04-01,"Catamarca","Bolivia","Provincia y resto",0,0,0,0,NA
2022-04-01,"Catamarca","Bolivia","Solo provincia",31,217,217,1,NA
2022-04-01,"Catamarca","Bolivia","Solo resto",3503,0,42632,121,NA
2022-04-01,"Catamarca","Brasil","Provincia y resto",0,0,0,0,NA
2022-04-01,"Catamarca","Brasil","Solo provincia",0,0,0,0,NA
2022-04-01,"Catamarca","Brasil","Solo resto",26876,0,243481,419,NA
2022-04-01,"Catamarca","Chile","Provincia y resto",0,0,0,0,NA
2022-04-01,"Catamarca","Chile","Solo provincia",0,0,0,0,NA
2022-04-01,"Catamarca","Chile","Solo resto",12068,0,101343,229,NA
2022-04-01,"Catamarca","EE.UU y Canadá","Provincia y resto",97,97,970,1,NA
2022-04-01,"Catamarca","EE.UU y Canadá","Solo provincia",0,0,0,0,NA
2022-04-01,"Catamarca","EE.UU y Canadá","Solo resto",20745,0,506524,190,NA
2022-04-01,"Catamarca","Europa","Provincia y resto",225,1437,15570,3,NA
2022-04-01,"Catamarca","Europa","Solo provincia",139,2282,2282,2,NA
2022-04-01,"Catamarca","Europa","Solo resto",32171,0,957260,435,NA
2022-04-01,"Catamarca","Paraguay","Provincia y resto",56,112,616,1,NA
2022-04-01,"Catamarca","Paraguay","Solo provincia",0,0,0,0,NA
2022-04-01,"Catamarca","Paraguay","Solo resto",2583,0,21324,50,NA
2022-04-01,"Catamarca","Resto América","Provincia y resto",0,0,0,0,NA
2022-04-01,"Catamarca","Resto América","Solo provincia",0,0,0,0,NA
2022-04-01,"Catamarca","Resto América","Solo resto",19268,0,398939,398,NA
2022-04-01,"Catamarca","Resto del Mundo","Provincia y resto",0,0,0,0,NA
2022-04-01,"Catamarca","Resto del Mundo","Solo provincia",0,0,0,0,NA
2022-04-01,"Catamarca","Resto del Mundo","Solo resto",3666,0,77626,37,NA
2022-04-01,"Catamarca","Uruguay","Provincia y resto",0,0,0,0,NA
2022-04-01,"Catamarca","Uruguay","Solo provincia",0,0,0,0,NA
2022-04-01,"Catamarca","Uruguay","Solo resto",1986,0,12260,44,NA
2022-04-01,"Chaco","Bolivia","Provincia y resto",0,0,0,0,NA
2022-04-01,"Chaco","Bolivia","Solo provincia",0,0,0,0,NA
2022-04-01,"Chaco","Bolivia","Solo resto",3534,0,42849,122,NA
2022-04-01,"Chaco","Brasil","Provincia y resto",0,0,0,0,NA
2022-04-01,"Chaco","Brasil","Solo provincia",0,0,0,0,NA
2022-04-01,"Chaco","Brasil","Solo resto",26876,0,243481,419,NA
2022-04-01,"Chaco","Chile","Provincia y resto",0,0,0,0,NA
2022-04-01,"Chaco","Chile","Solo provincia",51,561,561,1,NA
2022-04-01,"Chaco","Chile","Solo resto",12017,0,100782,228,NA
2022-04-01,"Chaco","EE.UU y Canadá","Provincia y resto",0,0,0,0,NA
2022-04-01,"Chaco","EE.UU y Canadá","Solo provincia",0,0,0,0,NA
2022-04-01,"Chaco","EE.UU y Canadá","Solo resto",20842,0,507494,191,NA
2022-04-01,"Chaco","Europa","Provincia y resto",0,0,0,0,NA
2022-04-01,"Chaco","Europa","Solo provincia",0,0,0,0,NA
2022-04-01,"Chaco","Europa","Solo resto",32535,0,975112,440,NA
2022-04-01,"Chaco","Paraguay","Provincia y resto",0,0,0,0,NA
2022-04-01,"Chaco","Paraguay","Solo provincia",0,0,0,0,NA
2022-04-01,"Chaco","Paraguay","Solo resto",2639,0,21940,51,NA
2022-04-01,"Chaco","Resto América","Provincia y resto",52,208,1040,1,NA
2022-04-01,"Chaco","Resto América","Solo provincia",0,0,0,0,NA
2022-04-01,"Chaco","Resto América","Solo resto",19216,0,397899,397,NA
2022-04-01,"Chaco","Resto del Mundo","Provincia y resto",0,0,0,0,NA
2022-04-01,"Chaco","Resto del Mundo","Solo provincia",0,0,0,0,NA
2022-04-01,"Chaco","Resto del Mundo","Solo resto",3666,0,77626,37,NA
2022-04-01,"Chaco","Uruguay","Provincia y resto",0,0,0,0,NA
2022-04-01,"Chaco","Uruguay","Solo provincia",0,0,0,0,NA
2022-04-01,"Chaco","Uruguay","Solo resto",1986,0,12260,44,NA
2022-04-01,"Chubut","Bolivia","Provincia y resto",62,899,1612,2,NA
2022-04-01,"Chubut","Bolivia","Solo provincia",0,0,0,0,NA
2022-04-01,"Chubut","Bolivia","Solo resto",3472,0,41237,120,NA
2022-04-01,"Chubut","Brasil","Provincia y resto",0,0,0,0,NA
2022-04-01,"Chubut","Brasil","Solo provincia",0,0,0,0,NA
2022-04-01,"Chubut","Brasil","Solo resto",26876,0,243481,419,NA
2022-04-01,"Chubut","Chile","Provincia y resto",0,0,0,0,NA
2022-04-01,"Chubut","Chile","Solo provincia",0,0,0,0,NA
2022-04-01,"Chubut","Chile","Solo resto",12068,0,101343,229,NA
2022-04-01,"Chubut","EE.UU y Canadá","Provincia y resto",193,677,2607,2,NA
2022-04-01,"Chubut","EE.UU y Canadá","Solo provincia",0,0,0,0,NA
2022-04-01,"Chubut","EE.UU y Canadá","Solo resto",20649,0,504887,189,NA
2022-04-01,"Chubut","Europa","Provincia y resto",943,3792,58943,12,NA
2022-04-01,"Chubut","Europa","Solo provincia",225,7416,7416,3,NA
2022-04-01,"Chubut","Europa","Solo resto",31367,0,908753,425,NA
2022-04-01,"Chubut","Paraguay","Provincia y resto",0,0,0,0,NA
2022-04-01,"Chubut","Paraguay","Solo provincia",0,0,0,0,NA
2022-04-01,"Chubut","Paraguay","Solo resto",2639,0,21940,51,NA
2022-04-01,"Chubut","Resto América","Provincia y resto",208,2964,7228,4,NA
2022-04-01,"Chubut","Resto América","Solo provincia",0,0,0,0,NA
2022-04-01,"Chubut","Resto América","Solo resto",19060,0,391711,394,NA
2022-04-01,"Chubut","Resto del Mundo","Provincia y resto",0,0,0,0,NA
2022-04-01,"Chubut","Resto del Mundo","Solo provincia",0,0,0,0,NA
2022-04-01,"Chubut","Resto del Mundo","Solo resto",3666,0,77626,37,NA
2022-04-01,"Chubut","Uruguay","Provincia y resto",0,0,0,0,NA
2022-04-01,"Chubut","Uruguay","Solo provincia",0,0,0,0,NA
2022-04-01,"Chubut","Uruguay","Solo resto",1986,0,12260,44,NA
2022-04-01,"Cordoba","Bolivia","Provincia y resto",0,0,0,0,NA
2022-04-01,"Cordoba","Bolivia","Solo provincia",31,217,217,1,NA
2022-04-01,"Cordoba","Bolivia","Solo resto",3503,0,42632,121,NA
2022-04-01,"Cordoba","Brasil","Provincia y resto",385,2484,3059,6,NA
2022-04-01,"Cordoba","Brasil","Solo provincia",450,3342,3342,7,NA
2022-04-01,"Cordoba","Brasil","Solo resto",26041,0,237080,406,NA
2022-04-01,"Cordoba","Chile","Provincia y resto",103,617,3886,2,NA
2022-04-01,"Cordoba","Chile","Solo provincia",103,513,513,2,NA
2022-04-01,"Cordoba","Chile","Solo resto",11862,0,96944,225,NA
2022-04-01,"Cordoba","EE.UU y Canadá","Provincia y resto",871,3486,13167,9,NA
2022-04-01,"Cordoba","EE.UU y Canadá","Solo provincia",1095,26630,26630,11,NA
2022-04-01,"Cordoba","EE.UU y Canadá","Solo resto",18876,0,467697,171,NA
2022-04-01,"Cordoba","Europa","Provincia y resto",2381,29939,88258,32,NA
2022-04-01,"Cordoba","Europa","Solo provincia",571,12099,12099,8,NA
2022-04-01,"Cordoba","Europa","Solo resto",29583,0,874755,400,NA
2022-04-01,"Cordoba","Paraguay","Provincia y resto",0,0,0,0,NA
2022-04-01,"Cordoba","Paraguay","Solo provincia",0,0,0,0,NA
2022-04-01,"Cordoba","Paraguay","Solo resto",2639,0,21940,51,NA
2022-04-01,"Cordoba","Resto América","Provincia y resto",814,4554,16016,17,NA
2022-04-01,"Cordoba","Resto América","Solo provincia",104,2028,2028,2,NA
2022-04-01,"Cordoba","Resto América","Solo resto",18350,0,380895,379,NA
2022-04-01,"Cordoba","Resto del Mundo","Provincia y resto",109,3270,4905,1,NA
2022-04-01,"Cordoba","Resto del Mundo","Solo provincia",110,1650,1650,1,NA
2022-04-01,"Cordoba","Resto del Mundo","Solo resto",3447,0,71071,35,NA
2022-04-01,"Cordoba","Uruguay","Provincia y resto",0,0,0,0,NA
2022-04-01,"Cordoba","Uruguay","Solo provincia",0,0,0,0,NA
2022-04-01,"Cordoba","Uruguay","Solo resto",1986,0,12260,44,NA
2022-04-01,"Corrientes","Bolivia","Provincia y resto",0,0,0,0,NA
2022-04-01,"Corrientes","Bolivia","Solo provincia",0,0,0,0,NA
2022-04-01,"Corrientes","Bolivia","Solo resto",3534,0,42849,122,NA
2022-04-01,"Corrientes","Brasil","Provincia y resto",0,0,0,0,NA
2022-04-01,"Corrientes","Brasil","Solo provincia",63,189,189,1,NA
2022-04-01,"Corrientes","Brasil","Solo resto",26813,0,243292,418,NA
2022-04-01,"Corrientes","Chile","Provincia y resto",0,0,0,0,NA
2022-04-01,"Corrientes","Chile","Solo provincia",0,0,0,0,NA
2022-04-01,"Corrientes","Chile","Solo resto",12068,0,101343,229,NA
2022-04-01,"Corrientes","EE.UU y Canadá","Provincia y resto",97,1358,2910,1,NA
2022-04-01,"Corrientes","EE.UU y Canadá","Solo provincia",0,0,0,0,NA
2022-04-01,"Corrientes","EE.UU y Canadá","Solo resto",20745,0,504584,190,NA
2022-04-01,"Corrientes","Europa","Provincia y resto",139,2307,7650,2,NA
2022-04-01,"Corrientes","Europa","Solo provincia",69,552,552,1,NA
2022-04-01,"Corrientes","Europa","Solo resto",32327,0,966910,437,NA
2022-04-01,"Corrientes","Paraguay","Provincia y resto",0,0,0,0,NA
2022-04-01,"Corrientes","Paraguay","Solo provincia",0,0,0,0,NA
2022-04-01,"Corrientes","Paraguay","Solo resto",2639,0,21940,51,NA
2022-04-01,"Corrientes","Resto América","Provincia y resto",52,572,1040,1,NA
2022-04-01,"Corrientes","Resto América","Solo provincia",51,204,204,1,NA
2022-04-01,"Corrientes","Resto América","Solo resto",19165,0,397695,396,NA
2022-04-01,"Corrientes","Resto del Mundo","Provincia y resto",0,0,0,0,NA
2022-04-01,"Corrientes","Resto del Mundo","Solo provincia",0,0,0,0,NA
2022-04-01,"Corrientes","Resto del Mundo","Solo resto",3666,0,77626,37,NA
2022-04-01,"Corrientes","Uruguay","Provincia y resto",0,0,0,0,NA
2022-04-01,"Corrientes","Uruguay","Solo provincia",0,0,0,0,NA
2022-04-01,"Corrientes","Uruguay","Solo resto",1986,0,12260,44,NA
2022-04-01,"Entre Rios","Bolivia","Provincia y resto",0,0,0,0,NA
2022-04-01,"Entre Rios","Bolivia","Solo provincia",0,0,0,0,NA
2022-04-01,"Entre Rios","Bolivia","Solo resto",3534,0,42849,122,NA
2022-04-01,"Entre Rios","Brasil","Provincia y resto",0,0,0,0,NA
2022-04-01,"Entre Rios","Brasil","Solo provincia",0,0,0,0,NA
2022-04-01,"Entre Rios","Brasil","Solo resto",26876,0,243481,419,NA
2022-04-01,"Entre Rios","Chile","Provincia y resto",0,0,0,0,NA
2022-04-01,"Entre Rios","Chile","Solo provincia",52,312,312,1,NA
2022-04-01,"Entre Rios","Chile","Solo resto",12016,0,101031,228,NA
2022-04-01,"Entre Rios","EE.UU y Canadá","Provincia y resto",323,2391,10142,3,NA
2022-04-01,"Entre Rios","EE.UU y Canadá","Solo provincia",97,1358,1358,1,NA
2022-04-01,"Entre Rios","EE.UU y Canadá","Solo resto",20422,0,495994,187,NA
2022-04-01,"Entre Rios","Europa","Provincia y resto",1194,12741,54477,14,NA
2022-04-01,"Entre Rios","Europa","Solo provincia",434,23121,23121,6,NA
2022-04-01,"Entre Rios","Europa","Solo resto",30907,0,897514,420,NA
2022-04-01,"Entre Rios","Paraguay","Provincia y resto",0,0,0,0,NA
2022-04-01,"Entre Rios","Paraguay","Solo provincia",0,0,0,0,NA
2022-04-01,"Entre Rios","Paraguay","Solo resto",2639,0,21940,51,NA
2022-04-01,"Entre Rios","Resto América","Provincia y resto",104,468,936,2,NA
2022-04-01,"Entre Rios","Resto América","Solo provincia",52,1560,1560,1,NA
2022-04-01,"Entre Rios","Resto América","Solo resto",19112,0,396443,395,NA
2022-04-01,"Entre Rios","Resto del Mundo","Provincia y resto",0,0,0,0,NA
2022-04-01,"Entre Rios","Resto del Mundo","Solo provincia",0,0,0,0,NA
2022-04-01,"Entre Rios","Resto del Mundo","Solo resto",3666,0,77626,37,NA
2022-04-01,"Entre Rios","Uruguay","Provincia y resto",0,0,0,0,NA
2022-04-01,"Entre Rios","Uruguay","Solo provincia",0,0,0,0,NA
2022-04-01,"Entre Rios","Uruguay","Solo resto",1986,0,12260,44,NA
2022-04-01,"Formosa","Bolivia","Provincia y resto",0,0,0,0,NA
2022-04-01,"Formosa","Bolivia","Solo provincia",0,0,0,0,NA
2022-04-01,"Formosa","Bolivia","Solo resto",3534,0,42849,122,NA
2022-04-01,"Formosa","Brasil","Provincia y resto",0,0,0,0,NA
2022-04-01,"Formosa","Brasil","Solo provincia",0,0,0,0,NA
2022-04-01,"Formosa","Brasil","Solo resto",26876,0,243481,419,NA
2022-04-01,"Formosa","Chile","Provincia y resto",0,0,0,0,NA
2022-04-01,"Formosa","Chile","Solo provincia",0,0,0,0,NA
2022-04-01,"Formosa","Chile","Solo resto",12068,0,101343,229,NA
2022-04-01,"Formosa","EE.UU y Canadá","Provincia y resto",0,0,0,0,NA
2022-04-01,"Formosa","EE.UU y Canadá","Solo provincia",0,0,0,0,NA
2022-04-01,"Formosa","EE.UU y Canadá","Solo resto",20842,0,507494,191,NA
2022-04-01,"Formosa","Europa","Provincia y resto",69,2277,3450,1,NA
2022-04-01,"Formosa","Europa","Solo provincia",0,0,0,0,NA
2022-04-01,"Formosa","Europa","Solo resto",32466,0,971662,439,NA
2022-04-01,"Formosa","Paraguay","Provincia y resto",0,0,0,0,NA
2022-04-01,"Formosa","Paraguay","Solo provincia",0,0,0,0,NA
2022-04-01,"Formosa","Paraguay","Solo resto",2639,0,21940,51,NA
2022-04-01,"Formosa","Resto América","Provincia y resto",0,0,0,0,NA
2022-04-01,"Formosa","Resto América","Solo provincia",0,0,0,0,NA
2022-04-01,"Formosa","Resto América","Solo resto",19268,0,398939,398,NA
2022-04-01,"Formosa","Resto del Mundo","Provincia y resto",0,0,0,0,NA
2022-04-01,"Formosa","Resto del Mundo","Solo provincia",0,0,0,0,NA
2022-04-01,"Formosa","Resto del Mundo","Solo resto",3666,0,77626,37,NA
2022-04-01,"Formosa","Uruguay","Provincia y resto",0,0,0,0,NA
2022-04-01,"Formosa","Uruguay","Solo provincia",0,0,0,0,NA
2022-04-01,"Formosa","Uruguay","Solo resto",1986,0,12260,44,NA
2022-04-01,"Jujuy","Bolivia","Provincia y resto",0,0,0,0,NA
2022-04-01,"Jujuy","Bolivia","Solo provincia",0,0,0,0,NA
2022-04-01,"Jujuy","Bolivia","Solo resto",3534,0,42849,122,NA
2022-04-01,"Jujuy","Brasil","Provincia y resto",0,0,0,0,NA
2022-04-01,"Jujuy","Brasil","Solo provincia",64,448,448,1,NA
2022-04-01,"Jujuy","Brasil","Solo resto",26812,0,243033,418,NA
2022-04-01,"Jujuy","Chile","Provincia y resto",0,0,0,0,NA
2022-04-01,"Jujuy","Chile","Solo provincia",0,0,0,0,NA
2022-04-01,"Jujuy","Chile","Solo resto",12068,0,101343,229,NA
2022-04-01,"Jujuy","EE.UU y Canadá","Provincia y resto",0,0,0,0,NA
2022-04-01,"Jujuy","EE.UU y Canadá","Solo provincia",0,0,0,0,NA
2022-04-01,"Jujuy","EE.UU y Canadá","Solo resto",20842,0,507494,191,NA
2022-04-01,"Jujuy","Europa","Provincia y resto",884,3389,36294,12,NA
2022-04-01,"Jujuy","Europa","Solo provincia",0,0,0,0,NA
2022-04-01,"Jujuy","Europa","Solo resto",31651,0,938818,428,NA
2022-04-01,"Jujuy","Paraguay","Provincia y resto",0,0,0,0,NA
2022-04-01,"Jujuy","Paraguay","Solo provincia",0,0,0,0,NA
2022-04-01,"Jujuy","Paraguay","Solo resto",2639,0,21940,51,NA
2022-04-01,"Jujuy","Resto América","Provincia y resto",238,776,2550,5,NA
2022-04-01,"Jujuy","Resto América","Solo provincia",104,1508,1508,2,NA
2022-04-01,"Jujuy","Resto América","Solo resto",18926,0,394881,391,NA
2022-04-01,"Jujuy","Resto del Mundo","Provincia y resto",307,961,12778,3,NA
2022-04-01,"Jujuy","Resto del Mundo","Solo provincia",0,0,0,0,NA
2022-04-01,"Jujuy","Resto del Mundo","Solo resto",3359,0,64848,34,NA
2022-04-01,"Jujuy","Uruguay","Provincia y resto",0,0,0,0,NA
2022-04-01,"Jujuy","Uruguay","Solo provincia",0,0,0,0,NA
2022-04-01,"Jujuy","Uruguay","Solo resto",1986,0,12260,44,NA
2022-04-01,"La Pampa","Bolivia","Provincia y resto",31,155,930,1,NA
2022-04-01,"La Pampa","Bolivia","Solo provincia",0,0,0,0,NA
2022-04-01,"La Pampa","Bolivia","Solo resto",3503,0,41919,121,NA
2022-04-01,"La Pampa","Brasil","Provincia y resto",0,0,0,0,NA
2022-04-01,"La Pampa","Brasil","Solo provincia",0,0,0,0,NA
2022-04-01,"La Pampa","Brasil","Solo resto",26876,0,243481,419,NA
2022-04-01,"La Pampa","Chile","Provincia y resto",0,0,0,0,NA
2022-04-01,"La Pampa","Chile","Solo provincia",106,3180,3180,2,NA
2022-04-01,"La Pampa","Chile","Solo resto",11962,0,98163,227,NA
2022-04-01,"La Pampa","EE.UU y Canadá","Provincia y resto",0,0,0,0,NA
2022-04-01,"La Pampa","EE.UU y Canadá","Solo provincia",193,1447,1447,2,NA
2022-04-01,"La Pampa","EE.UU y Canadá","Solo resto",20649,0,506047,189,NA
2022-04-01,"La Pampa","Europa","Provincia y resto",69,1725,2070,1,NA
2022-04-01,"La Pampa","Europa","Solo provincia",69,690,690,1,NA
2022-04-01,"La Pampa","Europa","Solo resto",32397,0,972352,438,NA
2022-04-01,"La Pampa","Paraguay","Provincia y resto",0,0,0,0,NA
2022-04-01,"La Pampa","Paraguay","Solo provincia",0,0,0,0,NA
2022-04-01,"La Pampa","Paraguay","Solo resto",2639,0,21940,51,NA
2022-04-01,"La Pampa","Resto América","Provincia y resto",0,0,0,0,NA
2022-04-01,"La Pampa","Resto América","Solo provincia",0,0,0,0,NA
2022-04-01,"La Pampa","Resto América","Solo resto",19268,0,398939,398,NA
2022-04-01,"La Pampa","Resto del Mundo","Provincia y resto",0,0,0,0,NA
2022-04-01,"La Pampa","Resto del Mundo","Solo provincia",0,0,0,0,NA
2022-04-01,"La Pampa","Resto del Mundo","Solo resto",3666,0,77626,37,NA
